PROVRES;SEXO;CAUSA;MAT;GRUPEDAD;CUENTA
02;2;I44;NULL;24.85 y más;10
02;2;I45;NULL;20.65 a 69;1
02;2;I45;NULL;24.85 y más;2
02;2;I47;NULL;17.50 a 54;2
02;2;I47;NULL;18.55 a 59;3
02;2;I47;NULL;19.60 a 64;4
02;2;I47;NULL;23.80 a 84;71
02;2;I48;NULL;16.45 a 49;1
02;2;I48;NULL;22.75 a 79;2
02;2;I48;NULL;23.80 a 84;3
02;2;I49;NULL;15.40 a 44;1
02;2;I49;NULL;20.65 a 69;10
02;2;I49;NULL;21.70 a 74;15
02;2;I49;NULL;24.85 y más;99
02;2;I50;NULL;10.15 a 19;1
02;2;I50;NULL;11.20 a 24;1
02;2;I50;NULL;14.35 a 39;1
02;2;I50;NULL;21.70 a 74;44
02;2;I51;NULL;18.55 a 59;2
02;2;I51;NULL;19.60 a 64;7
02;2;I51;NULL;22.75 a 79;42
02;2;I60;NULL;13.30 a 34;1
02;2;I60;NULL;16.45 a 49;6
02;2;I60;NULL;19.60 a 64;6
02;2;I60;NULL;22.75 a 79;8
02;2;I60;NULL;23.80 a 84;10
02;2;I61;NULL;15.40 a 44;1
02;2;I62;NULL;20.65 a 69;1
02;2;I63;NULL;19.60 a 64;1
02;2;I63;NULL;20.65 a 69;11
02;2;I64;NULL;21.70 a 74;5
02;2;I64;NULL;24.85 y más;55
02;2;I67;NULL;19.60 a 64;4
02;2;I67;NULL;22.75 a 79;4
02;2;I67;NULL;23.80 a 84;10
02;2;I69;NULL;24.85 y más;5
02;2;I70;NULL;23.80 a 84;1
02;2;I71;NULL;20.65 a 69;8
02;2;I71;NULL;24.85 y más;23
02;2;I73;NULL;22.75 a 79;1
02;2;I77;NULL;18.55 a 59;4
02;2;I77;NULL;19.60 a 64;1
02;2;I77;NULL;23.80 a 84;7
02;2;I82;NULL;22.75 a 79;1
02;2;I82;NULL;23.80 a 84;2
02;2;I85;NULL;22.75 a 79;1
02;2;I95;NULL;18.55 a 59;3
02;2;I95;NULL;23.80 a 84;3
02;2;J11;NULL;22.75 a 79;1
02;2;J12;NULL;18.55 a 59;1
02;2;J12;NULL;23.80 a 84;2
02;2;J14;NULL;24.85 y más;2
02;2;J15;NULL;22.75 a 79;18
02;2;J18;NULL;22.75 a 79;213
02;2;J44;NULL;20.65 a 69;18
02;2;J47;NULL;19.60 a 64;1
02;2;J69;NULL;17.50 a 54;1
02;2;J69;NULL;19.60 a 64;3
02;2;J69;NULL;23.80 a 84;27
02;2;J80;NULL;24.85 y más;3
02;2;J81;NULL;11.20 a 24;1
02;2;J81;NULL;13.30 a 34;2
02;2;J81;NULL;17.50 a 54;1
02;2;J81;NULL;18.55 a 59;1
02;2;J84;NULL;19.60 a 64;2
02;2;J84;NULL;22.75 a 79;6
02;2;J84;NULL;23.80 a 84;13
02;2;J90;NULL;17.50 a 54;1
02;2;J90;NULL;21.70 a 74;2
02;2;J96;NULL;13.30 a 34;1
02;2;J96;NULL;18.55 a 59;5
02;2;J96;NULL;21.70 a 74;31
02;2;J98;NULL;19.60 a 64;2
02;2;J98;NULL;22.75 a 79;5
02;2;J98;NULL;23.80 a 84;8
02;2;K25;NULL;24.85 y más;3
02;2;K26;NULL;19.60 a 64;2
02;2;K26;NULL;23.80 a 84;1
02;2;K29;NULL;22.75 a 79;1
02;2;K35;NULL;24.85 y más;1
02;2;K55;NULL;21.70 a 74;7
02;2;K56;NULL;20.65 a 69;5
02;2;K59;NULL;10.15 a 19;1
02;2;K59;NULL;24.85 y más;1
02;2;K63;NULL;24.85 y más;11
02;2;K65;NULL;16.45 a 49;1
02;2;K65;NULL;17.50 a 54;2
02;2;K65;NULL;18.55 a 59;5
02;2;K65;NULL;19.60 a 64;11
02;2;K65;NULL;23.80 a 84;29
02;2;K70;NULL;20.65 a 69;1
02;2;K71;NULL;24.85 y más;1
02;2;K72;NULL;11.20 a 24;1
02;2;K72;NULL;20.65 a 69;1
02;2;K74;NULL;21.70 a 74;8
02;2;K74;NULL;24.85 y más;6
02;2;K76;NULL;11.20 a 24;1
02;2;K81;NULL;24.85 y más;5
02;2;K83;NULL;20.65 a 69;2
02;2;K85;NULL;16.45 a 49;1
02;2;K85;NULL;18.55 a 59;1
02;2;K85;NULL;19.60 a 64;1
02;2;K92;NULL;16.45 a 49;1
02;2;K92;NULL;17.50 a 54;2
02;2;K92;NULL;19.60 a 64;2
02;2;L03;NULL;22.75 a 79;1
02;2;L03;NULL;23.80 a 84;1
02;2;L08;NULL;18.55 a 59;5
02;2;L08;NULL;21.70 a 74;10
02;2;M06;NULL;20.65 a 69;3
02;2;M06;NULL;21.70 a 74;1
02;2;M06;NULL;24.85 y más;3
02;2;M13;NULL;17.50 a 54;1
02;2;M34;NULL;15.40 a 44;1
02;2;M34;NULL;20.65 a 69;2
02;2;M72;NULL;22.75 a 79;1
02;2;M80;NULL;23.80 a 84;1
02;2;N13;NULL;24.85 y más;1
02;2;N15;NULL;21.70 a 74;2
02;2;N17;NULL;20.65 a 69;1
02;2;N17;NULL;22.75 a 79;3
02;2;N18;NULL;16.45 a 49;3
02;2;N18;NULL;17.50 a 54;4
02;2;N18;NULL;18.55 a 59;7
02;2;N18;NULL;19.60 a 64;3
02;2;N18;NULL;23.80 a 84;12
02;2;N19;NULL;24.85 y más;23
02;2;N26;NULL;21.70 a 74;1
02;2;N28;NULL;20.65 a 69;2
02;2;N39;NULL;21.70 a 74;24
02;2;N39;NULL;24.85 y más;312
02;2;O96;T;15.40 a 44;1
02;2;P26;NULL;02.7 a 27 días;1
02;2;P29;NULL;01.0 a 6 días;2
02;2;Q02;NULL;08.5 a 9;1
02;2;Q07;NULL;15.40 a 44;1
02;2;Q23;NULL;14.35 a 39;1
02;2;Q90;NULL;02.7 a 27 días;1
02;2;Q90;NULL;09.10 a 14;1
02;2;Q91;NULL;03.28 días a 11 meses;1
02;2;R09;NULL;23.80 a 84;1
02;2;R10;NULL;24.85 y más;1
02;2;R34;NULL;24.85 y más;2
02;2;R41;NULL;23.80 a 84;1
02;2;R56;NULL;24.85 y más;2
02;2;R57;NULL;20.65 a 69;3
02;2;R57;NULL;24.85 y más;24
02;2;R58;NULL;23.80 a 84;1
02;2;R68;NULL;21.70 a 74;69
02;2;R68;NULL;24.85 y más;317
02;2;R90;NULL;23.80 a 84;1
02;2;R91;NULL;24.85 y más;1
02;2;R96;NULL;18.55 a 59;1
02;2;U07;NULL;18.55 a 59;1
02;2;U07;NULL;23.80 a 84;6
02;2;V43;NULL;19.60 a 64;1
02;2;W80;NULL;22.75 a 79;2
02;2;W84;NULL;20.65 a 69;1
02;2;X59;NULL;19.60 a 64;3
02;2;X59;NULL;22.75 a 79;11
02;2;X59;NULL;23.80 a 84;14
02;2;X70;NULL;11.20 a 24;1
02;2;Y17;NULL;11.20 a 24;1
02;2;Y17;NULL;15.40 a 44;1
02;2;Y20;NULL;10.15 a 19;2
02;2;Y20;NULL;12.25 a 29;1
02;2;Y20;NULL;20.65 a 69;1
02;2;Y24;NULL;13.30 a 34;1
02;2;Y24;NULL;14.35 a 39;1
02;2;Y26;NULL;15.40 a 44;1
02;2;Y26;NULL;20.65 a 69;1
02;2;Y26;NULL;24.85 y más;4
02;2;Y34;NULL;09.10 a 14;1
02;2;Y34;NULL;20.65 a 69;2
02;2;Y57;NULL;22.75 a 79;1
02;2;Y83;NULL;24.85 y más;3
02;2;Y84;NULL;16.45 a 49;1
02;1;A04;NULL;18.55 a 59;1
02;1;A04;NULL;22.75 a 79;1
02;1;A08;NULL;21.70 a 74;1
02;1;A09;NULL;20.65 a 69;1
02;1;A15;NULL;24.85 y más;1
02;1;A16;NULL;15.40 a 44;1
02;1;A16;NULL;16.45 a 49;3
02;1;A16;NULL;22.75 a 79;1
02;1;A19;NULL;13.30 a 34;1
02;1;A19;NULL;21.70 a 74;1
02;1;A41;NULL;10.15 a 19;3
02;1;A41;NULL;14.35 a 39;6
02;1;A41;NULL;19.60 a 64;43
02;1;A41;NULL;23.80 a 84;184
02;1;A41;NULL;24.85 y más;318
02;1;A49;NULL;19.60 a 64;2
02;1;A49;NULL;21.70 a 74;2
02;1;A49;NULL;23.80 a 84;4
02;1;A49;NULL;24.85 y más;11
02;1;A97;NULL;17.50 a 54;3
02;1;A97;NULL;24.85 y más;3
02;1;B00;NULL;23.80 a 84;1
02;1;B19;NULL;18.55 a 59;1
02;1;B21;NULL;10.15 a 19;1
02;1;B21;NULL;14.35 a 39;1
02;1;B21;NULL;17.50 a 54;3
02;1;B24;NULL;20.65 a 69;2
02;1;B24;NULL;21.70 a 74;1
02;1;B26;NULL;24.85 y más;1
02;1;B39;NULL;17.50 a 54;1
02;1;B39;NULL;23.80 a 84;1
02;1;B45;NULL;13.30 a 34;1
02;1;B54;NULL;18.55 a 59;1
02;1;B87;NULL;21.70 a 74;1
02;1;B99;NULL;22.75 a 79;1
02;1;C00;NULL;22.75 a 79;1
02;1;C01;NULL;19.60 a 64;1
02;1;C02;NULL;14.35 a 39;2
02;1;C02;NULL;19.60 a 64;1
02;1;C02;NULL;21.70 a 74;2
02;1;C02;NULL;23.80 a 84;2
02;1;C02;NULL;24.85 y más;3
02;1;C06;NULL;22.75 a 79;1
02;1;C10;NULL;20.65 a 69;1
02;1;C14;NULL;19.60 a 64;2
02;1;C14;NULL;21.70 a 74;1
02;1;C14;NULL;23.80 a 84;1
02;1;C15;NULL;17.50 a 54;1
02;1;C15;NULL;19.60 a 64;5
02;1;C15;NULL;23.80 a 84;7
02;1;C15;NULL;24.85 y más;4
02;1;C16;NULL;15.40 a 44;2
02;1;C16;NULL;16.45 a 49;3
02;1;C16;NULL;18.55 a 59;3
02;1;C16;NULL;20.65 a 69;16
02;1;C16;NULL;22.75 a 79;8
02;1;C17;NULL;16.45 a 49;1
02;1;C17;NULL;18.55 a 59;1
02;1;C18;NULL;14.35 a 39;2
02;1;C18;NULL;17.50 a 54;11
02;1;C18;NULL;19.60 a 64;25
02;1;C18;NULL;21.70 a 74;26
02;1;C18;NULL;23.80 a 84;24
02;1;C18;NULL;24.85 y más;45
02;1;C20;NULL;17.50 a 54;4
02;1;C20;NULL;19.60 a 64;6
02;1;C20;NULL;23.80 a 84;5
02;1;C20;NULL;24.85 y más;4
02;1;C22;NULL;14.35 a 39;1
02;1;C23;NULL;21.70 a 74;3
02;1;C23;NULL;23.80 a 84;3
02;1;C24;NULL;18.55 a 59;2
02;1;C24;NULL;20.65 a 69;5
02;1;C25;NULL;20.65 a 69;19
02;1;C26;NULL;17.50 a 54;2
02;1;C26;NULL;19.60 a 64;1
02;1;C26;NULL;23.80 a 84;1
02;1;C26;NULL;24.85 y más;3
02;1;C31;NULL;15.40 a 44;1
02;1;C31;NULL;22.75 a 79;1
02;1;C32;NULL;16.45 a 49;1
02;1;C32;NULL;18.55 a 59;2
02;1;C32;NULL;20.65 a 69;7
02;1;C32;NULL;22.75 a 79;7
02;1;C38;NULL;22.75 a 79;1
02;1;C39;NULL;23.80 a 84;1
02;1;C39;NULL;24.85 y más;1
02;1;C41;NULL;24.85 y más;3
02;1;C43;NULL;17.50 a 54;3
02;1;C44;NULL;21.70 a 74;1
02;1;C44;NULL;23.80 a 84;2
02;1;C44;NULL;24.85 y más;6
02;1;C45;NULL;24.85 y más;3
02;1;C48;NULL;11.20 a 24;1
02;1;C48;NULL;19.60 a 64;1
02;1;C48;NULL;23.80 a 84;1
02;1;C49;NULL;09.10 a 14;1
02;1;C49;NULL;13.30 a 34;1
02;1;C49;NULL;16.45 a 49;1
02;1;C49;NULL;22.75 a 79;1
02;1;C60;NULL;17.50 a 54;2
02;1;C60;NULL;24.85 y más;2
02;1;C61;NULL;20.65 a 69;15
02;1;C63;NULL;14.35 a 39;1
02;1;C63;NULL;21.70 a 74;1
02;1;C64;NULL;15.40 a 44;2
02;1;C64;NULL;16.45 a 49;1
02;1;C64;NULL;18.55 a 59;4
02;1;C64;NULL;20.65 a 69;9
02;1;C66;NULL;21.70 a 74;1
02;1;C66;NULL;24.85 y más;1
02;1;C67;NULL;17.50 a 54;2
02;1;C67;NULL;19.60 a 64;7
02;1;C67;NULL;23.80 a 84;9
02;1;C67;NULL;24.85 y más;25
02;1;C68;NULL;18.55 a 59;1
02;1;C68;NULL;20.65 a 69;1
02;1;C71;NULL;18.55 a 59;8
02;1;C71;NULL;19.60 a 64;5
02;1;C71;NULL;20.65 a 69;8
02;1;C71;NULL;21.70 a 74;6
02;1;C72;NULL;19.60 a 64;1
02;1;C72;NULL;21.70 a 74;1
02;1;C72;NULL;23.80 a 84;1
02;1;C72;NULL;24.85 y más;2
02;1;C73;NULL;19.60 a 64;1
02;1;C73;NULL;23.80 a 84;1
02;1;C73;NULL;24.85 y más;1
02;1;C76;NULL;14.35 a 39;1
02;1;C80;NULL;19.60 a 64;11
02;1;C80;NULL;21.70 a 74;17
02;1;C80;NULL;23.80 a 84;15
02;1;C80;NULL;24.85 y más;14
02;1;C81;NULL;22.75 a 79;2
02;1;C83;NULL;15.40 a 44;1
02;1;C83;NULL;20.65 a 69;7
02;1;C85;NULL;12.25 a 29;1
02;1;C85;NULL;22.75 a 79;10
02;1;C90;NULL;17.50 a 54;3
02;1;C90;NULL;19.60 a 64;7
02;1;C90;NULL;23.80 a 84;6
02;1;C90;NULL;24.85 y más;8
02;1;C91;NULL;09.10 a 14;3
02;1;C91;NULL;15.40 a 44;1
02;1;C91;NULL;16.45 a 49;1
02;1;C91;NULL;22.75 a 79;1
02;1;C92;NULL;09.10 a 14;1
02;1;C92;NULL;16.45 a 49;2
02;1;C92;NULL;18.55 a 59;3
02;1;C92;NULL;20.65 a 69;5
02;1;C92;NULL;21.70 a 74;10
02;1;C93;NULL;23.80 a 84;1
02;1;C95;NULL;18.55 a 59;1
02;1;C95;NULL;22.75 a 79;1
02;1;C96;NULL;23.80 a 84;2
02;1;D01;NULL;15.40 a 44;1
02;1;D09;NULL;17.50 a 54;1
02;1;D37;NULL;22.75 a 79;8
02;1;D41;NULL;15.40 a 44;1
02;1;D41;NULL;16.45 a 49;2
02;1;D41;NULL;20.65 a 69;3
02;1;D41;NULL;22.75 a 79;1
02;1;D43;NULL;20.65 a 69;3
02;1;D46;NULL;21.70 a 74;2
02;1;D48;NULL;15.40 a 44;1
02;1;D48;NULL;22.75 a 79;6
02;1;D56;NULL;24.85 y más;1
02;1;D59;NULL;22.75 a 79;1
02;1;D65;NULL;19.60 a 64;1
02;1;D65;NULL;23.80 a 84;1
02;1;D65;NULL;24.85 y más;1
02;1;D68;NULL;24.85 y más;1
02;1;D75;NULL;10.15 a 19;1
02;1;D75;NULL;23.80 a 84;3
02;1;E10;NULL;12.25 a 29;1
02;1;E10;NULL;22.75 a 79;3
02;1;E14;NULL;17.50 a 54;2
02;1;E14;NULL;25.Sín especificar;1
02;1;E78;NULL;24.85 y más;1
02;1;E86;NULL;11.20 a 24;1
02;1;E88;NULL;19.60 a 64;1
02;1;F03;NULL;21.70 a 74;1
02;1;F03;NULL;24.85 y más;11
02;1;F10;NULL;16.45 a 49;1
02;1;F99;NULL;20.65 a 69;1
02;1;G00;NULL;17.50 a 54;1
02;1;G00;NULL;21.70 a 74;2
02;1;G00;NULL;23.80 a 84;3
02;1;G03;NULL;10.15 a 19;1
02;1;G03;NULL;21.70 a 74;1
02;1;G04;NULL;15.40 a 44;1
02;1;G11;NULL;24.85 y más;1
02;1;G12;NULL;16.45 a 49;1
02;1;G12;NULL;22.75 a 79;3
02;1;G30;NULL;23.80 a 84;3
02;1;G30;NULL;24.85 y más;15
02;1;G31;NULL;21.70 a 74;1
02;1;G35;NULL;16.45 a 49;1
02;1;G40;NULL;22.75 a 79;1
02;1;G62;NULL;21.70 a 74;2
02;1;G70;NULL;20.65 a 69;1
02;1;G70;NULL;21.70 a 74;1
02;1;G71;NULL;18.55 a 59;1
02;1;G72;NULL;20.65 a 69;2
02;1;G80;NULL;10.15 a 19;2
02;1;G93;NULL;12.25 a 29;6
02;1;G93;NULL;13.30 a 34;10
02;1;G93;NULL;15.40 a 44;8
02;1;G93;NULL;16.45 a 49;1
02;1;G93;NULL;22.75 a 79;2
02;1;I08;NULL;15.40 a 44;1
02;1;I10;NULL;20.65 a 69;1
02;1;I10;NULL;21.70 a 74;2
02;1;I20;NULL;19.60 a 64;1
02;1;I20;NULL;21.70 a 74;1
02;1;I20;NULL;24.85 y más;1
02;1;I21;NULL;22.75 a 79;150
02;1;I25;NULL;22.75 a 79;26
02;1;I26;NULL;19.60 a 64;3
02;1;I26;NULL;20.65 a 69;3
02;1;I26;NULL;21.70 a 74;1
02;1;I27;NULL;19.60 a 64;1
02;1;I27;NULL;23.80 a 84;1
02;1;I27;NULL;24.85 y más;1
02;1;I28;NULL;20.65 a 69;1
02;1;I30;NULL;21.70 a 74;1
02;1;I30;NULL;24.85 y más;1
02;1;I31;NULL;18.55 a 59;1
02;1;I33;NULL;13.30 a 34;1
02;1;I35;NULL;18.55 a 59;2
02;1;I35;NULL;20.65 a 69;3
02;1;I38;NULL;21.70 a 74;2
02;1;I42;NULL;24.85 y más;152
02;1;I42;NULL;25.Sín especificar;2
02;1;I44;NULL;19.60 a 64;1
02;1;I45;NULL;24.85 y más;1
02;1;I47;NULL;15.40 a 44;1
02;1;I47;NULL;16.45 a 49;3
02;1;I47;NULL;18.55 a 59;8
02;1;I47;NULL;20.65 a 69;29
02;1;I48;NULL;15.40 a 44;1
02;1;I48;NULL;22.75 a 79;2
02;1;I49;NULL;10.15 a 19;1
02;1;I49;NULL;14.35 a 39;3
02;1;I49;NULL;17.50 a 54;7
02;1;I49;NULL;19.60 a 64;12
02;1;I49;NULL;21.70 a 74;27
02;1;I49;NULL;23.80 a 84;50
02;1;I51;NULL;14.35 a 39;1
02;1;I51;NULL;21.70 a 74;26
02;1;I60;NULL;11.20 a 24;1
02;1;I60;NULL;19.60 a 64;3
02;1;I60;NULL;21.70 a 74;2
02;1;I60;NULL;23.80 a 84;13
02;1;I60;NULL;24.85 y más;9
02;1;I61;NULL;12.25 a 29;1
02;1;I61;NULL;15.40 a 44;3
02;1;I61;NULL;16.45 a 49;1
02;1;I61;NULL;22.75 a 79;14
02;1;I62;NULL;18.55 a 59;5
02;1;I62;NULL;22.75 a 79;6
02;1;I63;NULL;16.45 a 49;1
02;1;I63;NULL;18.55 a 59;10
02;1;I63;NULL;20.65 a 69;10
02;1;I63;NULL;21.70 a 74;12
02;1;I67;NULL;19.60 a 64;3
02;1;I67;NULL;21.70 a 74;4
02;1;I67;NULL;23.80 a 84;5
02;1;I67;NULL;24.85 y más;7
02;1;I70;NULL;22.75 a 79;2
02;1;I71;NULL;14.35 a 39;3
02;1;I71;NULL;17.50 a 54;2
02;1;I71;NULL;19.60 a 64;12
02;1;I71;NULL;21.70 a 74;9
02;1;I71;NULL;23.80 a 84;14
02;1;I71;NULL;24.85 y más;9
02;1;I72;NULL;24.85 y más;1
02;1;I74;NULL;21.70 a 74;5
02;1;I77;NULL;18.55 a 59;1
02;1;I77;NULL;22.75 a 79;9
02;1;I80;NULL;23.80 a 84;2
02;1;I80;NULL;24.85 y más;1
02;1;I83;NULL;23.80 a 84;1
02;1;I95;NULL;20.65 a 69;1
02;1;I95;NULL;22.75 a 79;2
02;1;I99;NULL;22.75 a 79;3
02;1;J10;NULL;19.60 a 64;1
02;1;J10;NULL;21.70 a 74;1
02;1;J10;NULL;23.80 a 84;1
02;1;J10;NULL;24.85 y más;1
02;1;J12;NULL;23.80 a 84;2
02;1;J12;NULL;24.85 y más;4
02;1;J13;NULL;11.20 a 24;1
02;1;J15;NULL;20.65 a 69;6
02;1;J16;NULL;23.80 a 84;1
02;1;J18;NULL;12.25 a 29;4
02;1;J18;NULL;13.30 a 34;3
02;1;J18;NULL;20.65 a 69;98
02;1;J22;NULL;20.65 a 69;1
02;1;J39;NULL;12.25 a 29;1
02;1;J42;NULL;10.15 a 19;1
02;1;J42;NULL;23.80 a 84;1
02;1;J42;NULL;24.85 y más;1
02;1;J44;NULL;18.55 a 59;1
02;1;J44;NULL;22.75 a 79;25
02;1;J45;NULL;18.55 a 59;1
02;1;J45;NULL;21.70 a 74;1
02;1;J47;NULL;20.65 a 69;1
02;1;J69;NULL;11.20 a 24;1
02;1;J69;NULL;17.50 a 54;1
02;1;J69;NULL;19.60 a 64;2
02;1;J69;NULL;21.70 a 74;15
02;1;J69;NULL;23.80 a 84;28
02;1;J80;NULL;23.80 a 84;1
02;1;J80;NULL;24.85 y más;2
02;1;J81;NULL;15.40 a 44;1
02;1;J81;NULL;18.55 a 59;1
02;1;J81;NULL;20.65 a 69;1
02;1;J85;NULL;22.75 a 79;1
02;1;J86;NULL;21.70 a 74;1
02;1;J86;NULL;24.85 y más;1
02;1;J90;NULL;17.50 a 54;1
02;1;J94;NULL;20.65 a 69;1
02;1;J96;NULL;17.50 a 54;3
02;1;J98;NULL;04.1 año;1
02;1;J98;NULL;19.60 a 64;6
02;1;J98;NULL;20.65 a 69;6
02;1;J98;NULL;21.70 a 74;1
02;1;J98;NULL;23.80 a 84;11
02;1;K22;NULL;17.50 a 54;1
02;1;K22;NULL;19.60 a 64;1
02;1;K25;NULL;18.55 a 59;1
02;1;K26;NULL;19.60 a 64;1
02;1;K26;NULL;20.65 a 69;2
02;1;K26;NULL;21.70 a 74;4
02;1;K26;NULL;23.80 a 84;3
02;1;K26;NULL;24.85 y más;1
02;1;K31;NULL;17.50 a 54;1
02;1;K40;NULL;21.70 a 74;1
02;1;K46;NULL;21.70 a 74;1
02;1;K55;NULL;20.65 a 69;2
02;1;K56;NULL;17.50 a 54;1
02;1;K56;NULL;23.80 a 84;8
02;1;K56;NULL;24.85 y más;14
02;1;K63;NULL;14.35 a 39;1
02;1;K63;NULL;20.65 a 69;1
02;1;K63;NULL;21.70 a 74;2
02;1;K63;NULL;23.80 a 84;4
02;1;K63;NULL;24.85 y más;6
02;1;K65;NULL;15.40 a 44;2
02;1;K65;NULL;16.45 a 49;2
02;1;K65;NULL;22.75 a 79;22
02;1;K70;NULL;16.45 a 49;1
02;1;K72;NULL;16.45 a 49;1
02;1;K72;NULL;22.75 a 79;6
02;1;K74;NULL;17.50 a 54;3
02;1;K74;NULL;19.60 a 64;11
02;1;K76;NULL;16.45 a 49;2
02;1;K76;NULL;22.75 a 79;1
02;1;K80;NULL;23.80 a 84;1
02;1;K81;NULL;23.80 a 84;1
02;1;K81;NULL;24.85 y más;1
02;1;K82;NULL;23.80 a 84;1
02;1;K85;NULL;12.25 a 29;1
02;1;K85;NULL;16.45 a 49;2
02;1;K92;NULL;17.50 a 54;8
02;1;K92;NULL;19.60 a 64;1
02;1;K92;NULL;24.85 y más;38
02;1;L03;NULL;18.55 a 59;1
02;1;L03;NULL;20.65 a 69;1
02;1;L08;NULL;22.75 a 79;20
02;1;M00;NULL;24.85 y más;2
02;1;M32;NULL;14.35 a 39;1
02;1;M84;NULL;17.50 a 54;1
02;1;M86;NULL;22.75 a 79;2
02;1;N17;NULL;20.65 a 69;8
02;1;N18;NULL;17.50 a 54;3
02;1;N18;NULL;19.60 a 64;5
02;1;N18;NULL;20.65 a 69;14
02;1;N18;NULL;21.70 a 74;7
02;1;N18;NULL;23.80 a 84;15
02;1;N19;NULL;15.40 a 44;1
02;1;N19;NULL;18.55 a 59;1
02;1;N28;NULL;23.80 a 84;1
02;1;N28;NULL;24.85 y más;1
02;1;N39;NULL;18.55 a 59;8
02;1;N39;NULL;20.65 a 69;9
02;1;N39;NULL;21.70 a 74;17
02;1;N42;NULL;20.65 a 69;1
02;1;N49;NULL;21.70 a 74;1
02;1;P25;NULL;02.7 a 27 días;1
02;1;P29;NULL;03.28 días a 11 meses;2
02;1;Q20;NULL;03.28 días a 11 meses;2
02;1;Q23;NULL;06.3 años;1
02;1;Q60;NULL;01.0 a 6 días;1
02;1;Q87;NULL;03.28 días a 11 meses;1
02;1;Q89;NULL;02.7 a 27 días;1
02;1;R04;NULL;16.45 a 49;1
02;1;R04;NULL;22.75 a 79;2
02;1;R18;NULL;21.70 a 74;1
02;1;R56;NULL;23.80 a 84;1
02;1;R56;NULL;24.85 y más;2
02;1;R57;NULL;17.50 a 54;2
02;1;R57;NULL;19.60 a 64;3
02;1;R57;NULL;21.70 a 74;9
02;1;R57;NULL;23.80 a 84;18
02;1;R57;NULL;24.85 y más;21
02;1;R90;NULL;17.50 a 54;1
02;1;R90;NULL;23.80 a 84;1
02;1;R90;NULL;24.85 y más;1
02;1;R96;NULL;21.70 a 74;1
02;1;R99;NULL;17.50 a 54;1
02;1;R99;NULL;19.60 a 64;8
02;1;R99;NULL;23.80 a 84;16
02;1;R99;NULL;24.85 y más;36
02;1;U07;NULL;17.50 a 54;1
02;1;U07;NULL;19.60 a 64;1
02;1;U07;NULL;21.70 a 74;2
02;1;U07;NULL;23.80 a 84;10
02;1;U07;NULL;24.85 y más;17
02;1;V49;NULL;19.60 a 64;1
02;1;V89;NULL;15.40 a 44;1
02;1;W01;NULL;21.70 a 74;1
02;1;W79;NULL;18.55 a 59;1
02;1;W80;NULL;22.75 a 79;3
02;1;W87;NULL;22.75 a 79;1
02;1;X59;NULL;04.1 año;1
02;1;X59;NULL;11.20 a 24;12
02;1;X59;NULL;19.60 a 64;5
02;1;X59;NULL;20.65 a 69;13
02;1;X59;NULL;21.70 a 74;5
02;1;Y20;NULL;11.20 a 24;8
02;1;Y20;NULL;14.35 a 39;11
02;1;Y20;NULL;17.50 a 54;6
02;1;Y20;NULL;19.60 a 64;3
02;1;Y20;NULL;21.70 a 74;2
02;1;Y20;NULL;23.80 a 84;1
02;1;Y20;NULL;24.85 y más;2
02;1;Y21;NULL;14.35 a 39;1
02;1;Y24;NULL;12.25 a 29;5
02;1;Y24;NULL;13.30 a 34;8
02;1;Y24;NULL;20.65 a 69;3
02;1;Y26;NULL;23.80 a 84;2
02;1;Y26;NULL;24.85 y más;6
02;1;Y34;NULL;09.10 a 14;1
02;1;Y34;NULL;13.30 a 34;4
02;1;Y34;NULL;15.40 a 44;2
02;1;Y34;NULL;16.45 a 49;5
02;1;Y34;NULL;18.55 a 59;2
02;1;Y34;NULL;20.65 a 69;1
02;1;Y34;NULL;22.75 a 79;6
02;2;A09;NULL;09.10 a 14;1
02;2;A16;NULL;13.30 a 34;1
02;2;A40;NULL;17.50 a 54;1
02;2;A97;NULL;12.25 a 29;1
02;2;A97;NULL;22.75 a 79;2
02;2;B20;NULL;13.30 a 34;1
02;2;B20;NULL;15.40 a 44;1
02;2;B20;NULL;18.55 a 59;1
02;2;B20;NULL;20.65 a 69;2
02;2;B23;NULL;15.40 a 44;1
02;2;C01;NULL;22.75 a 79;1
02;2;C04;NULL;19.60 a 64;1
02;2;C07;NULL;18.55 a 59;1
02;2;C15;NULL;18.55 a 59;2
02;2;C15;NULL;22.75 a 79;2
02;2;C16;NULL;13.30 a 34;2
02;2;C16;NULL;14.35 a 39;2
02;2;C16;NULL;21.70 a 74;2
02;2;C17;NULL;14.35 a 39;1
02;2;C18;NULL;15.40 a 44;4
02;2;C18;NULL;16.45 a 49;13
02;2;C18;NULL;22.75 a 79;25
02;2;C19;NULL;23.80 a 84;1
02;2;C20;NULL;16.45 a 49;2
02;2;C20;NULL;18.55 a 59;2
02;2;C20;NULL;20.65 a 69;3
02;2;C20;NULL;22.75 a 79;6
02;2;C21;NULL;17.50 a 54;1
02;2;C21;NULL;19.60 a 64;2
02;2;C21;NULL;23.80 a 84;1
02;2;C21;NULL;24.85 y más;3
02;2;C22;NULL;23.80 a 84;2
02;2;C22;NULL;24.85 y más;2
02;2;C23;NULL;22.75 a 79;2
02;2;C24;NULL;17.50 a 54;4
02;2;C24;NULL;19.60 a 64;7
02;2;C24;NULL;21.70 a 74;4
